model_type,model_name,device,config,total_params,trainable_params,conv_params,linear_params,bn_params,other_params,total_layers,num_hidden_layers,num_conv_layers,num_linear_layers,num_bn_layers,num_pool_layers,num_activation_layers,max_width,min_width,avg_width,max_channel_width,flops,flops_per_sample,params_per_flop,model_size_mb,memory_bytes,has_residual,has_depthwise,has_attention,has_pooling,has_batch_norm,has_layer_norm,has_dropout,model_family_encoded,hidden_size,num_filters,use_batchnorm,embed_dim,num_heads,patch_size,latent_dim,generator_params,discriminator_params,batch_size,input_height,input_width,input_channels,num_classes,device_type_encoded,cpu_cores,cpu_freq_ghz,ram_total_gb,gpu_cores,gpu_memory_gb,has_skip_connection,model_family,model_arch,kernel_size,stride,padding,max_channels,ffn_dim,num_attention_layers,sequence_length,has_cls_token,generator_layers,discriminator_layers,dataset_type,input_dtype,input_elements,os_type,accelerator_brand,accelerator_name,cpu_cores_physical,cpu_cores_logical,cpu_perf_cores,cpu_efficiency_cores,cpu_freq_base_ghz,cpu_freq_boost_ghz,cpu_cache_l2_mb,cpu_cache_l3_mb,memory_type,memory_bandwidth_gbs,is_unified_memory,shared_memory_gb,dedicated_vram_gb,gpu_count,gpu_core_count,gpu_tensor_core_count,gpu_compute_capability,gpu_clock_ghz,peak_bandwidth_gbs,tflops_fp32,tflops_fp16,fp16_support,bf16_support,interconnect_type,host_to_device_bandwidth_gbs,is_discrete_gpu,is_integrated_gpu,avg_train,std_train,avg_infer,std_infer,avg_accuracy,train_times,infer_times,n_repeats,n_used,std_ddof,peak_mem_mb,peak_mem_method,protocol,n_train_batches,n_test_batches,measured_at,host,tag,idle_wait_s,load_cpu_pct,load_gpu_util_pct,load_gpu_mem_used_mb,sw_python,sw_os,sw_machine,sw_torch,sw_cuda_runtime,sw_cudnn,sw_mps_available,sw_mkldnn_available,sw_onednn,sw_blas,sw_gpu_name,sw_gpu_driver,sw_torchvision
simple_cnn,CNN_f8_l4_bn1,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 4, 'use_batchnorm': True}",20826,20826,15136,5514,176,0,10,6,4,2,4,3,5,32,8,22.0,128,7411712,7411712,0.0028098771242055817,0.0794,83304,0,0,0,1,1,0,0,1,0,8,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.156,0.21552,0.05264,0.00149,57.21,"[2.19876, 1.91924, 1.88275, 1.87536, 2.01302, 2.42345, 2.44552, 2.35531, 2.34284, 2.10375]","[0.05339, 0.05103, 0.05094, 0.05161, 0.05172, 0.05508, 0.05518, 0.05316, 0.05287, 0.05139]",10,10,0,322.4,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:06:56,ijunsu,remeasure_v2,0,0.8,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l5_bn0,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 5, 'use_batchnorm': False}",29898,29898,24384,5514,0,0,7,7,5,2,0,3,6,32,8,24.0,128,8252160,8252160,0.0036230514192647743,0.1141,119592,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.87323,0.17256,0.04365,0.00088,11.35,"[1.71844, 1.7122, 1.70875, 1.74631, 2.08331, 2.07687, 2.04866, 2.0758, 1.90404, 1.65791]","[0.04265, 0.04366, 0.04383, 0.04257, 0.04455, 0.04469, 0.04478, 0.04438, 0.04276, 0.04259]",10,10,0,322.4,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:07:16,ijunsu,remeasure_v2,0,0.9,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l5_bn1,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 5, 'use_batchnorm': True}",30138,30138,24384,5514,240,0,12,7,5,2,5,3,6,32,8,24.0,128,8318016,8318016,0.003623219767790781,0.115,120552,0,0,0,1,1,0,0,1,0,8,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.43372,0.18192,0.05401,0.00104,60.68,"[2.20809, 2.31399, 2.69747, 2.63671, 2.76921, 2.34879, 2.35679, 2.33277, 2.32615, 2.34729]","[0.05294, 0.05386, 0.05552, 0.05431, 0.05634, 0.0535, 0.05379, 0.05324, 0.05323, 0.05336]",10,10,0,322.4,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:07:43,ijunsu,remeasure_v2,0,1.9,1.0,1557.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l6_bn0,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 6, 'use_batchnorm': False}",39146,39146,33632,5514,0,0,8,8,6,2,0,4,7,32,8,25.333333333333332,128,9155328,9155328,0.0042757616111623745,0.1493,156584,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.14918,0.10062,0.04483,0.00094,11.35,"[1.98864, 2.09857, 2.13034, 2.04084, 2.05922, 2.14598, 2.1904, 2.2667, 2.28539, 2.28575]","[0.04397, 0.04375, 0.04392, 0.04525, 0.04446, 0.04498, 0.04388, 0.04667, 0.04577, 0.0456]",10,10,0,322.5,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:08:06,ijunsu,remeasure_v2,0,0.8,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l6_bn1,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 6, 'use_batchnorm': True}",39450,39450,33632,5514,304,0,14,8,6,2,6,4,7,32,8,25.333333333333332,128,9224320,9224320,0.0042767380142926525,0.1505,157800,0,0,0,1,1,0,0,1,0,8,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.86316,0.16554,0.0565,0.00134,96.83,"[2.78008, 2.90772, 2.97454, 3.20298, 2.78752, 2.75481, 2.64069, 2.71241, 2.79915, 3.07165]","[0.05553, 0.05746, 0.05728, 0.05913, 0.05537, 0.05497, 0.0545, 0.05645, 0.05731, 0.05694]",10,10,0,322.5,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:08:37,ijunsu,remeasure_v2,0,0.8,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l1_bn0,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 1, 'use_batchnorm': False}",3626,3626,160,3466,0,0,3,3,1,2,0,1,2,16,16,16.0,128,232448,232448,0.015599187775330396,0.0138,14504,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,0.86296,0.08336,0.0408,0.04486,16.98,"[0.95438, 0.98426, 0.89795, 0.93088, 0.94064, 0.8369, 0.77806, 0.77525, 0.76252, 0.76872]","[0.02659, 0.02608, 0.17038, 0.01561, 0.02523, 0.02524, 0.02544, 0.06036, 0.01656, 0.01651]",10,10,0,322.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:08:47,ijunsu,remeasure_v2,0,1.0,1.0,1571.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l1_bn1,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 1, 'use_batchnorm': True}",3658,3658,160,3466,32,0,4,3,1,2,1,1,2,16,16,16.0,128,257536,257536,0.014203839463220676,0.014,14632,0,0,0,1,1,0,0,1,0,16,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.0151,0.07524,0.07766,0.08302,20.05,"[0.87829, 0.91459, 0.95321, 0.9812, 1.01764, 1.0673, 1.10734, 1.07436, 1.08154, 1.07554]","[0.22763, 0.01976, 0.02021, 0.02064, 0.0325, 0.20071, 0.0192, 0.02203, 0.03236, 0.18152]",10,10,0,322.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:09:00,ijunsu,remeasure_v2,0,1.6,0.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l2_bn0,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 2, 'use_batchnorm': False}",10314,10314,4800,5514,0,0,4,4,2,2,0,2,3,32,16,24.0,128,7461888,7461888,0.001382223909016056,0.0393,41256,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.12809,0.09154,0.06068,0.00069,18.32,"[1.22305, 1.24465, 1.23584, 1.22454, 1.08954, 0.99999, 1.00176, 1.06019, 1.08824, 1.11306]","[0.06056, 0.06017, 0.06037, 0.06034, 0.06251, 0.06025, 0.06016, 0.06115, 0.06028, 0.06103]",10,10,0,514.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:09:13,ijunsu,remeasure_v2,0,3.5,1.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l2_bn1,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 2, 'use_batchnorm': True}",10410,10410,4800,5514,96,0,6,4,2,2,2,2,3,32,16,24.0,128,7537152,7537152,0.0013811582942734868,0.0397,41640,0,0,0,1,1,0,0,1,0,16,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.39076,0.10752,0.07256,0.00072,28.98,"[1.43657, 1.44544, 1.52885, 1.37198, 1.27698, 1.27899, 1.24467, 1.28515, 1.51605, 1.52289]","[0.07201, 0.07335, 0.07215, 0.0744, 0.07214, 0.07216, 0.07226, 0.0724, 0.07213, 0.07262]",10,10,0,514.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:09:29,ijunsu,remeasure_v2,0,0.6,1.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l3_bn0,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 3, 'use_batchnorm': False}",32906,32906,23296,9610,0,0,5,5,3,2,0,2,4,64,16,37.333333333333336,128,14695424,14695424,0.0022392004477039926,0.1255,131624,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.3595,0.11274,0.0763,0.00064,16.79,"[1.5174, 1.37918, 1.39983, 1.35178, 1.20012, 1.22397, 1.22273, 1.3147, 1.48406, 1.50124]","[0.07734, 0.07553, 0.07574, 0.07563, 0.0766, 0.07584, 0.07708, 0.07656, 0.07693, 0.07575]",10,10,0,514.4,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:09:45,ijunsu,remeasure_v2,0,3.2,0.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l3_bn1,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 3, 'use_batchnorm': True}",33130,33130,23296,9610,224,0,8,5,3,2,3,2,4,64,16,37.333333333333336,128,14795776,14795776,0.0022391525797633054,0.1264,132520,0,0,0,1,1,0,0,1,0,16,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.74976,0.16514,0.09225,0.00067,32.34,"[1.95436, 1.94416, 1.94071, 1.94471, 1.61452, 1.58877, 1.55111, 1.58947, 1.66484, 1.70498]","[0.09169, 0.09392, 0.09179, 0.09181, 0.09186, 0.09229, 0.09191, 0.09233, 0.09298, 0.09188]",10,10,0,514.4,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:10:05,ijunsu,remeasure_v2,0,0.8,1.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l4_bn0,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 4, 'use_batchnorm': False}",69834,69834,60224,9610,0,0,6,6,4,2,0,3,5,64,16,44.0,128,29146112,29146112,0.0023959971058918595,0.2664,279336,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.70802,0.148,0.10129,0.00075,15.23,"[1.8713, 1.85998, 1.85618, 1.61559, 1.58508, 1.55159, 1.47002, 1.60321, 1.8302, 1.83704]","[0.10074, 0.10308, 0.10188, 0.10069, 0.10137, 0.10187, 0.10088, 0.10068, 0.10108, 0.10063]",10,10,0,514.7,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:10:25,ijunsu,remeasure_v2,0,2.7,0.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l4_bn1,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 4, 'use_batchnorm': True}",70186,70186,60224,9610,352,0,10,6,4,2,4,3,5,64,16,44.0,128,29271552,29271552,0.002397754652708541,0.2677,280744,0,0,0,1,1,0,0,1,0,16,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.15469,0.13903,0.12142,0.00062,65.28,"[2.34794, 2.21719, 2.16402, 2.153, 2.16815, 2.39941, 2.1499, 1.98781, 2.01717, 1.94231]","[0.12214, 0.12057, 0.12177, 0.12066, 0.12156, 0.12153, 0.12066, 0.12251, 0.12119, 0.1216]",10,10,0,514.7,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:10:49,ijunsu,remeasure_v2,0,0.5,1.0,1551.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l5_bn0,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 5, 'use_batchnorm': False}",106762,106762,97152,9610,0,0,7,7,5,2,0,3,6,64,16,48.0,128,32758784,32758784,0.0032590342791722674,0.4073,427048,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.8899,0.15739,0.10435,0.00022,11.35,"[1.77877, 1.83057, 1.85214, 2.12401, 1.94481, 2.11395, 2.08048, 1.77798, 1.69668, 1.69956]","[0.10427, 0.10421, 0.10453, 0.10457, 0.10433, 0.10416, 0.10418, 0.10435, 0.10406, 0.10485]",10,10,0,515.0,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:11:10,ijunsu,remeasure_v2,0,0.5,0.0,1551.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l5_bn1,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 5, 'use_batchnorm': True}",107242,107242,97152,9610,480,0,12,7,5,2,5,3,6,64,16,48.0,128,32890496,32890496,0.003260577158824239,0.4091,428968,0,0,0,1,1,0,0,1,0,16,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.636,0.24737,0.12533,0.00059,83.2,"[2.4066, 2.86914, 2.89454, 2.87144, 2.5013, 2.31402, 2.29097, 2.46527, 2.87284, 2.87388]","[0.12545, 0.12572, 0.12645, 0.12588, 0.12463, 0.1258, 0.12465, 0.12468, 0.12487, 0.1252]",10,10,0,515.0,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:11:39,ijunsu,remeasure_v2,0,0.7,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l6_bn0,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 6, 'use_batchnorm': False}",143690,143690,134080,9610,0,0,8,8,6,2,0,4,7,64,16,50.666666666666664,128,36371456,36371456,0.003950625457501619,0.5481,574760,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.28979,0.20353,0.10816,0.00086,11.35,"[2.26061, 2.05318, 2.00838, 2.001, 2.28372, 2.28869, 2.41111, 2.59554, 2.5016, 2.49406]","[0.10676, 0.1079, 0.10984, 0.10827, 0.10779, 0.10768, 0.10818, 0.10788, 0.10775, 0.10957]",10,10,0,515.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:12:05,ijunsu,remeasure_v2,0,0.6,1.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f16_l6_bn1,GPU(CUDA),"{'num_filters': 16, 'num_conv_layers': 6, 'use_batchnorm': True}",144298,144298,134080,9610,608,0,14,8,6,2,6,4,7,64,16,50.666666666666664,128,36509440,36509440,0.003952347666795218,0.5505,577192,0,0,0,1,1,0,0,1,0,16,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,2.95946,0.12574,0.1296,0.00062,97.59,"[2.93134, 2.94671, 3.08789, 3.2417, 2.88523, 2.82801, 3.02175, 2.9225, 2.95138, 2.77805]","[0.1297, 0.1296, 0.12837, 0.12965, 0.12946, 0.12911, 0.13022, 0.12933, 0.12973, 0.13086]",10,10,0,515.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:12:37,ijunsu,remeasure_v2,0,1.8,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f32_l1_bn0,GPU(CUDA),"{'num_filters': 32, 'num_conv_layers': 1, 'use_batchnorm': False}",5834,5834,320,5514,0,0,3,3,1,2,0,1,2,32,32,32.0,128,462336,462336,0.012618528516057586,0.0223,23336,0,0,0,1,0,0,0,1,0,32,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,0.93958,0.04326,0.03789,0.00906,18.32,"[0.95713, 0.86874, 0.92993, 0.87363, 0.9234, 0.93059, 0.96838, 0.94024, 1.00355, 1.00023]","[0.0485, 0.03149, 0.03021, 0.03025, 0.04861, 0.02997, 0.03084, 0.05078, 0.03036, 0.04792]",10,10,0,418.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:12:49,ijunsu,remeasure_v2,0,1.8,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f32_l1_bn1,GPU(CUDA),"{'num_filters': 32, 'num_conv_layers': 1, 'use_batchnorm': True}",5898,5898,320,5514,64,0,4,3,1,2,1,1,2,32,32,32.0,128,512512,512512,0.011508023226773226,0.0225,23592,0,0,0,1,1,0,0,1,0,32,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,0.96416,0.05759,0.04053,0.0076,20.19,"[1.07684, 1.03787, 1.00565, 0.99861, 0.94267, 0.9178, 0.92101, 0.91609, 0.9146, 0.91046]","[0.06329, 0.03845, 0.03839, 0.03835, 0.03781, 0.03852, 0.03806, 0.03749, 0.03751, 0.03746]",10,10,0,418.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:13:00,ijunsu,remeasure_v2,0,2.0,1.0,1551.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
