total_params,log_total_params,trainable_params,model_size_mb,log_model_size_mb,total_layers,num_hidden_layers,num_linear_layers,num_conv_layers,max_width,log_max_width,min_width,avg_width,base_channels,model_family_encoded,has_pooling,has_batch_norm,cnn_num_fc_layers,cnn_kernel_size,flops,has_residual,has_depthwise,has_attention,has_cls_token,num_blocks,num_mult_adds,activation_memory_mb,first_layer_width,last_layer_width,is_sequential,has_skip_connection,max_channels,min_channels,ann_max_hidden,ann_min_hidden,ann_avg_hidden,cnn_num_filters,cnn_max_channels,cnn_has_residual,cnn_has_depthwise,embed_dim,num_heads,patch_size,ffn_dim,vit_has_cls_token,latent_dim,generator_params,discriminator_params,ann_num_layers,cnn_stem_channels,vit_num_encoder_layers,input_height,input_width,input_channels,num_classes,batch_size,dataset_encoded,input_pixels,seq_length,device_type,os_type,accelerator_brand,accelerator_name,cpu_cores_physical,cpu_cores_logical,cpu_perf_cores,cpu_efficiency_cores,cpu_freq_base_ghz,cpu_freq_boost_ghz,cpu_cache_l2_mb,cpu_cache_l3_mb,ram_total_gb,memory_type,memory_bandwidth_gbs,is_unified_memory,shared_memory_gb,dedicated_vram_gb,gpu_count,gpu_memory_gb,gpu_core_count,peak_bandwidth_gbs,tflops_fp32,tflops_fp16,fp16_support,bf16_support,interconnect_type,host_to_device_bandwidth_gbs,is_discrete_gpu,is_integrated_gpu,device_encoded,cpu_freq_ghz,memory_channels,inference_time_mean_ms,training_time_mean_sec,device,dataset_name
4771082,15.378083881119087,4771082,18.200233459472656,2.954922438307346,6,6,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,6,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,4,1024,1,0,0,0,0,0.0,6,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,139.95046615600586,367.3810749053955,cpu,CIFAR-10
4771082,15.378083881119087,4771082,18.200233459472656,2.954922438307346,6,6,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,6,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,4,1024,1,0,0,0,0,0.0,6,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,59.00204181671143,147.51702094078064,mps,CIFAR-10
3216138,14.983692129740012,3216138,12.268592834472656,2.585399801611538,4,4,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,8,1024,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,25.70199966430664,50.117790937423706,cpu,CIFAR-10
3216138,14.983692129740012,3216138,12.268592834472656,2.585399801611538,4,4,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,8,1024,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,9.713101387023926,30.87662601470948,mps,CIFAR-10
158090,11.970926095581012,158090,0.6030654907226562,0.47191772789121983,3,3,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,3,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,4,4,256,1,0,0,0,0,0.0,3,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,11.01360321044922,41.12793183326721,cpu,CIFAR-10
108106,11.59087675638741,108106,0.41239166259765625,0.34528448205102963,2,2,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,8,4,256,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,11.654043197631836,37.11143684387207,cpu,CIFAR-10
611082,13.322988071808448,611082,2.3310928344726562,1.203300428673878,3,3,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,3,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,4,512,1,0,0,0,0,0.0,3,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,28.621602058410645,84.19540619850159,cpu,CIFAR-10
425098,12.960077361956442,425098,1.6216201782226562,0.9637925152841438,2,2,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,8,512,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,4.963350296020508,23.29684329032898,cpu,CIFAR-10
821642,13.61906127313056,821642,3.1343154907226562,1.4193217744392475,4,4,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,8,512,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,9.57944393157959,41.55346298217773,cpu,CIFAR-10
1612042,14.293012876630906,1612042,6.149452209472656,1.9670357397111409,2,2,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,4,4,1024,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,60.4564905166626,153.33155226707458,cpu,CIFAR-10
2401802,14.691730263271143,2401802,9.162147521972656,2.3186697900876863,3,3,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,3,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,4,1024,1,0,0,0,0,0.0,3,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,89.74275588989258,233.7191345691681,cpu,CIFAR-10
235882,12.371091198364917,235882,0.8998184204101562,0.641758313400282,2,2,0,0,96,4.574710978503383,96.0,96.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,96,96,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,96,4,4,384,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,12.46640682220459,44.22255349159241,cpu,CIFAR-10
459562,13.038031316929283,459562,1.7530899047851562,1.0127238826505454,4,4,0,0,96,4.574710978503383,96.0,96.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,96,96,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,96,4,4,384,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,25.071334838867188,75.8429765701294,cpu,CIFAR-10
638890,13.36748913977968,638890,2.4371719360351562,1.2346490216485368,2,2,0,0,160,5.081404364984463,160.0,160.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,160,160,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,160,4,4,640,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,26.48594379425049,75.36405110359192,cpu,CIFAR-10
1257450,14.044597213994045,1257450,4.796791076660156,1.7573045018013214,4,4,0,0,160,5.081404364984463,160.0,160.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,160,160,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,160,8,4,640,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,60.99538803100586,153.43316960334778,cpu,CIFAR-10
914122,13.72572041468627,914122,3.4870986938476562,1.5012063222606753,2,2,0,0,192,5.262690188904886,192.0,192.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,192,192,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,192,4,4,768,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,34.91668701171875,97.59987902641296,cpu,CIFAR-10
1803850,14.405434381958582,1803850,6.881141662597656,2.0644727744158553,4,4,0,0,192,5.262690188904886,192.0,192.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,192,192,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,192,8,4,768,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,75.53844451904297,207.7550094127655,cpu,CIFAR-10
477585,13.076499527398058,477585,1.8218421936035156,1.037389931811586,3,3,3,0,256,5.54907608489522,128.0,192.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,128,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,64,238792,238793,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.3084417000081885,0.0044105376000061,cpu,MNIST
477585,13.076499527398058,477585,1.8218421936035156,1.037389931811586,3,3,3,0,256,5.54907608489522,128.0,192.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,128,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,64,238792,238793,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,1.0423416000321597,0.0076279373999568,mps,MNIST
1143185,13.949329659196705,1143185,4.360904693603516,1.679132746959995,4,4,4,0,512,6.240275845170769,128.0,298.6666666666667,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,128,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,64,571592,571593,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.3662291998352884,0.0062324210000497,cpu,MNIST
1143185,13.949329659196705,1143185,4.360904693603516,1.679132746959995,4,4,4,0,512,6.240275845170769,128.0,298.6666666666667,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,128,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,64,571592,571593,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,1.3874375999421318,0.0089728625001043,mps,MNIST
1101841,13.912493882735141,1101841,4.203189849853516,1.649271870178612,3,3,3,0,512,6.240275845170769,256.0,384.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,256,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,550920,550921,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.5310250999627897,0.0063629666999077,cpu,MNIST
1101841,13.912493882735141,1101841,4.203189849853516,1.649271870178612,3,3,3,0,512,6.240275845170769,256.0,384.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,256,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,550920,550921,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,0.9085291999781476,0.0066386834999775,mps,MNIST
2957329,14.899797392202027,2957329,11.281314849853516,2.5080789894507904,4,4,4,0,1024,6.932447891572509,256.0,597.3333333333334,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,256,1024,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,1478664,1478665,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.6131497999831481,0.0118434458001047,cpu,MNIST
2957329,14.899797392202027,2957329,11.281314849853516,2.5080789894507904,4,4,4,0,1024,6.932447891572509,256.0,597.3333333333334,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,256,1024,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,1478664,1478665,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,1.103474899991852,0.0097632331999648,mps,MNIST
1013137,13.828563002975194,1013137,3.8648109436035156,1.582027854369727,5,5,5,0,512,6.240275845170769,128.0,288.0,0,5,0.0,0.0,5.0,0.0,0,0.0,0.0,0,0,0,0,0,128,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,506568,506569,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.3880415000821813,0.0067706291999002,cpu,MNIST
1013137,13.828563002975194,1013137,3.8648109436035156,1.582027854369727,5,5,5,0,512,6.240275845170769,128.0,288.0,0,5,0.0,0.0,5.0,0.0,0,0.0,0.0,0,0,0,0,0,128,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,506568,506569,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,1.113962399904267,0.0097449667000546,mps,MNIST
2990097,14.910816720749484,2990097,11.406314849853516,2.518205605066025,4,4,4,0,1024,6.932447891572509,256.0,597.3333333333334,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,256,1024,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,1495048,1495049,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,1.0717583000314337,0.0153143417000592,cpu,MNIST
2990097,14.910816720749484,2990097,11.406314849853516,2.518205605066025,4,4,4,0,1024,6.932447891572509,256.0,597.3333333333334,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,256,1024,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,1495048,1495049,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,1.1287750000064989,0.0099179456000456,mps,MNIST
3040529,14.927542400291848,3040529,11.598697662353516,2.5335934484847327,4,4,4,0,1024,6.932447891572509,512.0,682.6666666666666,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,512,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,1520264,1520265,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.6321292000393441,0.0140962664999278,cpu,MNIST
3040529,14.927542400291848,3040529,11.598697662353516,2.5335934484847327,4,4,4,0,1024,6.932447891572509,512.0,682.6666666666666,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,512,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,1520264,1520265,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,1.7028374999426887,0.0138952791000519,mps,MNIST
3237905,14.990437382532734,3237905,12.351627349853516,2.5916382762826276,5,5,5,0,1024,6.932447891572509,256.0,576.0,0,5,0.0,0.0,5.0,0.0,0,0.0,0.0,0,0,0,0,0,256,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,1618952,1618953,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,2.0827793000535166,0.0374565582000286,cpu,MNIST
3237905,14.990437382532734,3237905,12.351627349853516,2.5916382762826276,5,5,5,0,1024,6.932447891572509,256.0,576.0,0,5,0.0,0.0,5.0,0.0,0,0.0,0.0,0,0,0,0,0,256,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,1618952,1618953,0,0.0,0,28,28,1,0,64,0,784,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,1.7150081999261602,0.0158631083001182,mps,MNIST
1085457,13.89751257570486,1085457,4.140689849853516,1.6371872824952025,3,3,3,0,512,6.240275845170769,256.0,384.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,256,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,64,542728,542729,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.4669399699196219,0.0078134900191798,cpu,MNIST
485777,13.093507008398785,485777,1.8530921936035156,1.0484033863266826,3,3,3,0,256,5.54907608489522,128.0,192.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,128,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,242888,242889,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.3009399864822626,0.0052979100029915,cpu,MNIST
2727185,14.818780866322427,2727185,10.403385162353516,2.433910255387384,3,3,3,0,1024,6.932447891572509,512.0,768.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,512,1024,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,1363592,1363593,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,1.0088599985465407,0.0170425499789416,cpu,MNIST
1134609,13.941799537514592,1134609,4.328189849853516,1.6730115650832804,3,3,3,0,512,6.240275845170769,256.0,384.0,0,5,0.0,0.0,3.0,0.0,0,0.0,0.0,0,0,0,0,0,256,512,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,567304,567305,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,0.5132000427693129,0.0087733300169929,cpu,MNIST
8600849,15.967371593548963,8600849,32.809635162353516,3.520745825840914,4,4,4,0,2048,7.6251071482389,512.0,1194.6666666666667,0,5,0.0,0.0,4.0,0.0,0,0.0,0.0,0,0,0,0,0,512,2048,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,256,4300424,4300425,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,2.38861998077482,0.0512571899686008,cpu,MNIST
3066897,14.936177185288708,3066897,11.699283599853516,2.5415455824131192,6,6,6,0,1024,6.932447891572509,256.0,512.0,0,5,0.0,0.0,6.0,0.0,0,0.0,0.0,0,0,0,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,128,1533448,1533449,0,0.0,0,28,28,1,0,64,0,784,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,1.303090015426278,0.0237333200639113,cpu,MNIST
